epoch,acc,loss,val_acc,val_loss
0,0.7944196329265832,0.5916033620014787,0.7719236163809748,0.6693164847864963
1,0.8111160656809807,0.5375290661305189,0.7680339470948323,0.7215660409171982
2,0.8198660595715046,0.5040623325109482,0.7797029643955797,0.7480171907066119
